id,name,publisher,category,description,url,origin_repository,source_type,record_type,install_status,verification_status,listing_source,source_commit,indexed_at
skill-bceb642e33a0,NVIDIA/TensorRT-LLM/perf-nsight-systems,NVIDIA,Skills by NVIDIA,>- Nsight Systems (nsys) CLI for system-level timeline profiling.,https://github.com/NVIDIA/skills/tree/main/skills/TensorRT-LLM/perf-nsight-systems,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-ce5ec5430c72,NVIDIA/TensorRT-LLM/perf-optimization,NVIDIA,Skills by NVIDIA,> Performance optimization coordination playbook.,https://github.com/NVIDIA/skills/tree/main/skills/TensorRT-LLM/perf-optimization,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-f4294d481bcd,NVIDIA/TensorRT-LLM/perf-torch-cuda-graphs,NVIDIA,Skills by NVIDIA,">- Apply CUDA Graphs to PyTorch workloads — API selection (torch.compile, PyTorch make_graphed_callables, TE make_graphed_callables, MCore CudaGraphManager, FullCudaGraphWrapper, m...",https://github.com/NVIDIA/skills/tree/main/skills/TensorRT-LLM/perf-torch-cuda-graphs,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-f0e296d892e6,NVIDIA/TensorRT-LLM/perf-torch-sync-free,NVIDIA,Skills by NVIDIA,>- Identify and eliminate host-device synchronizations in PyTorch code.,https://github.com/NVIDIA/skills/tree/main/skills/TensorRT-LLM/perf-torch-sync-free,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-52c7427a9566,NVIDIA/TensorRT-LLM/perf-workload-profiling,NVIDIA,Skills by NVIDIA,> Code instrumentation for timing workloads.,https://github.com/NVIDIA/skills/tree/main/skills/TensorRT-LLM/perf-workload-profiling,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-5b83e6cd3f43,NVIDIA/TensorRT-LLM/trtllm-code-contribution,NVIDIA,Skills by NVIDIA,> Best practices for contributing code to TensorRT-LLM.,https://github.com/NVIDIA/skills/tree/main/skills/TensorRT-LLM/trtllm-code-contribution,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-0439f524a529,NVIDIA/TensorRT-LLM/trtllm-codebase-exploration,NVIDIA,Skills by NVIDIA,> Systematic approach to exploring the TensorRT-LLM codebase before implementing new features or optimizations.,https://github.com/NVIDIA/skills/tree/main/skills/TensorRT-LLM/trtllm-codebase-exploration,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-a1983fc58478,NVIDIA/TensorRT-LLM/trtllm-flashinfer-upgrade,NVIDIA,Skills by NVIDIA,>- Upgrade flashinfer-python version in TensorRT-LLM.,https://github.com/NVIDIA/skills/tree/main/skills/TensorRT-LLM/trtllm-flashinfer-upgrade,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-32d9fc1ee795,NVIDIA/TensorRT-LLM/trtllm-moe-develop,NVIDIA,Skills by NVIDIA,">- Review, design, and refactor TensorRT-LLM PyTorch MoE code for architecture fit, clean code, maintainability, and testability.",https://github.com/NVIDIA/skills/tree/main/skills/TensorRT-LLM/trtllm-moe-develop,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-5d761c38c7de,NVIDIA/TensorRT-LLM/trtllm-serve-config-guide,NVIDIA,Skills by NVIDIA,"Generate a source-backed starting trtllm-serve --config YAML for basic aggregate single-node PyTorch serving, aligned with checked-in TensorRT-LLM configs and deployment docs.",https://github.com/NVIDIA/skills/tree/main/skills/TensorRT-LLM/trtllm-serve-config-guide,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-2607a3da1750,NVIDIA/TileGym/adding-cutile-kernel,NVIDIA,Skills by NVIDIA,Add a new cuTile GPU kernel operator to TileGym.,https://github.com/NVIDIA/skills/tree/main/skills/TileGym/adding-cutile-kernel,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-080edffb8681,NVIDIA/TileGym/converting-cutile-to-julia,NVIDIA,Skills by NVIDIA,Converts cuTile Python GPU kernels (@ct.kernel) to cuTile.jl Julia equivalents.,https://github.com/NVIDIA/skills/tree/main/skills/TileGym/converting-cutile-to-julia,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-3657eb831f69,NVIDIA/TileGym/converting-cutile-to-triton,NVIDIA,Skills by NVIDIA,Converts cuTile GPU kernels (@ct.kernel) to Triton (@triton.jit).,https://github.com/NVIDIA/skills/tree/main/skills/TileGym/converting-cutile-to-triton,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-e287108af879,NVIDIA/TileGym/cutile-autotuning,NVIDIA,Skills by NVIDIA,"Use when adding, modifying, optimizing, or debugging CuTile autotuning code.",https://github.com/NVIDIA/skills/tree/main/skills/TileGym/cutile-autotuning,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-8f42d0452638,NVIDIA/TileGym/cutile-python,NVIDIA,Skills by NVIDIA,Expert cuTile programming assistant.,https://github.com/NVIDIA/skills/tree/main/skills/TileGym/cutile-python,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-be2ede0e5717,NVIDIA/TileGym/improve-cutile-kernel-perf,NVIDIA,Skills by NVIDIA,"Iteratively optimize cuTile kernel performance through systematic profiling, bottleneck analysis, IR comparison, and targeted tuning.",https://github.com/NVIDIA/skills/tree/main/skills/TileGym/improve-cutile-kernel-perf,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-b3ed6904d6f9,NVIDIA/TileGym/monkey-patch-kernels-to-transformers,NVIDIA,Skills by NVIDIA,"Integrate TileGym kernels into Hugging Face transformers models by replacing the library's submodule(s) and certain class(es)' implementations, and patching certain class(es)' in...",https://github.com/NVIDIA/skills/tree/main/skills/TileGym/monkey-patch-kernels-to-transformers,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-93766230a823,NVIDIA/video-search-and-summarization/alerts,NVIDIA,Skills by NVIDIA,Manage and monitor VSS alerts after the alerts profile is deployed.,https://github.com/NVIDIA/skills/tree/main/skills/video-search-and-summarization/alerts,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-1d4c1751c6a1,NVIDIA/video-search-and-summarization/deploy,NVIDIA,Skills by NVIDIA,"Deploy, debug, or tear down any VSS profile using a compose-centric workflow — config (dry-run) with env overrides, review resolved compose, then compose up.",https://github.com/NVIDIA/skills/tree/main/skills/video-search-and-summarization/deploy,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-9b41e39d31c5,NVIDIA/video-search-and-summarization/report,NVIDIA,Skills by NVIDIA,"Produce video analysis reports by discovering the deployed VSS agent, querying POST /generate for a timestamped captioned summary of the clip, then formatting the agent reply as th...",https://github.com/NVIDIA/skills/tree/main/skills/video-search-and-summarization/report,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-1fec2d0df34d,NVIDIA/video-search-and-summarization/rt-vlm,NVIDIA,Skills by NVIDIA,> Use this skill when working with the RTVI VLM or RT-VLM microservice API on VSS 3.1.,https://github.com/NVIDIA/skills/tree/main/skills/video-search-and-summarization/rt-vlm,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-31a19a592061,NVIDIA/video-search-and-summarization/video-analytics,NVIDIA,Skills by NVIDIA,Query video analytics data and metrics from Elastic search via the VA-MCP server (port 9901).,https://github.com/NVIDIA/skills/tree/main/skills/video-search-and-summarization/video-analytics,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-1339110880f8,NVIDIA/video-search-and-summarization/video-search,NVIDIA,Skills by NVIDIA,"Search video archives using natural language — find events, objects, actions, and people across recorded video using fusion search (Cosmos Embed1 semantic search + CV attribute sea...",https://github.com/NVIDIA/skills/tree/main/skills/video-search-and-summarization/video-search,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-6ae86d592f1b,NVIDIA/video-search-and-summarization/video-summarization,NVIDIA,Skills by NVIDIA,Summarize a video by calling the VLM NIM or the Long Video Summarization (LVS) microservice directly.,https://github.com/NVIDIA/skills/tree/main/skills/video-search-and-summarization/video-summarization,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-d7df593130bb,NVIDIA/video-search-and-summarization/video-understanding,NVIDIA,Skills by NVIDIA,Call the vss agent to run video understanding on video to answer a text question.,https://github.com/NVIDIA/skills/tree/main/skills/video-search-and-summarization/video-understanding,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-eee73fb9e18f,NVIDIA/video-search-and-summarization/vios,NVIDIA,Skills by NVIDIA,"Query VIOS REST APIs: sensor list, recording timelines, video clip extraction, snapshot capture, add/delete sensors and streams",https://github.com/NVIDIA/skills/tree/main/skills/video-search-and-summarization/vios,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-6abb25068cce,NVIDIA/video-search-and-summarization/vss-frag,NVIDIA,Skills by NVIDIA,"Generate video summary reports using the VSS video_search_frag extension with Long Video Summarization (LVS), Enterprise RAG knowledge retrieval, and human-in-the-loop parameter co...",https://github.com/NVIDIA/skills/tree/main/skills/video-search-and-summarization/vss-frag,NVIDIA/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-3a22167b94af,openai/aspnet-core,openai,Skills by OpenAI,"Build, review, and architect ASP.NET Core apps (Blazor, MVC, Minimal APIs, etc.)",https://officialskills.sh/openai/skills/aspnet-core,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-b9613d3f1b64,openai/chatgpt-apps,openai,Skills by OpenAI,"Build, scaffold, and troubleshoot ChatGPT Apps SDK apps with MCP server and widget UI",https://officialskills.sh/openai/skills/chatgpt-apps,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-6d225229d86d,openai/cloudflare-deploy,openai,Skills by OpenAI,"Deploy apps to Cloudflare using Workers, Pages, and platform services",https://officialskills.sh/openai/skills/cloudflare-deploy,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-8ca5b7d6abdf,openai/develop-web-game,openai,Skills by OpenAI,Build and test web games iteratively using Playwright with time-stepping,https://officialskills.sh/openai/skills/develop-web-game,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-64f03620933c,openai/doc,openai,Skills by OpenAI,"Read, create, and edit .docx documents with formatting and layout fidelity",https://officialskills.sh/openai/skills/doc,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-a54ae0005345,openai/figma,openai,Skills by OpenAI,Use the Figma MCP server to fetch design context and translate nodes into production code,https://officialskills.sh/openai/skills/figma,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-6875b262ad79,openai/figma-code-connect-components,openai,Skills by OpenAI,Connect Figma design components to code components using Code Connect,https://officialskills.sh/openai/skills/figma-code-connect-components,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-bbdf8619637e,openai/figma-create-design-system-rules,openai,Skills by OpenAI,Rules for implementing Figma designs using the Figma MCP server,https://officialskills.sh/openai/skills/figma-create-design-system-rules,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-73eb495ba28b,openai/figma-create-new-file,openai,Skills by OpenAI,Create a new blank Figma file or FigJam file,https://officialskills.sh/openai/skills/figma-create-new-file,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-cca7b156554e,openai/figma-generate-design,openai,Skills by OpenAI,Translate app pages and layouts into Figma using design system tokens,https://officialskills.sh/openai/skills/figma-generate-design,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-236f00886462,openai/figma-generate-library,openai,Skills by OpenAI,Build or update a professional-grade design system in Figma from a codebase,https://officialskills.sh/openai/skills/figma-generate-library,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-0023c498e1ab,openai/figma-implement-design,openai,Skills by OpenAI,Translate Figma designs into production-ready code with 1:1 visual fidelity,https://officialskills.sh/openai/skills/figma-implement-design,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-a82b8f63e3eb,openai/figma-use,openai,Skills by OpenAI,Prerequisite skill for every use_figma tool call — write/read actions in Figma context,https://officialskills.sh/openai/skills/figma-use,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-0240dfe4bfe5,openai/frontend-skill,openai,Skills by OpenAI,"Create visually strong landing pages, websites, and app UIs with restrained composition",https://officialskills.sh/openai/skills/frontend-skill,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-b5edad6d6775,openai/gh-address-comments,openai,Skills by OpenAI,Address review and issue comments on open GitHub PRs via CLI,https://officialskills.sh/openai/skills/gh-address-comments,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-894ae1bbc13c,openai/gh-fix-ci,openai,Skills by OpenAI,Debug and fix failing GitHub Actions PR checks using log inspection,https://officialskills.sh/openai/skills/gh-fix-ci,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-8ae678a33ca2,openai/imagegen,openai,Skills by OpenAI,Generate and edit images using OpenAI's Image API for projects,https://officialskills.sh/openai/skills/imagegen,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-de6deaa7c3aa,openai/jupyter-notebook,openai,Skills by OpenAI,"Create clean, reproducible Jupyter notebooks for experiments and tutorials",https://officialskills.sh/openai/skills/jupyter-notebook,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-a7c794b7d947,openai/linear,openai,Skills by OpenAI,"Manage issues, projects, and team workflows in Linear",https://officialskills.sh/openai/skills/linear,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-e62f03a5bb32,openai/netlify-deploy,openai,Skills by OpenAI,"Automate Netlify deployments with CLI auth, linking, and environment support",https://officialskills.sh/openai/skills/netlify-deploy,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-82f222b8d1e2,openai/notion-knowledge-capture,openai,Skills by OpenAI,"Convert conversations into structured, searchable Notion wiki entries",https://officialskills.sh/openai/skills/notion-knowledge-capture,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-256706aac5ee,openai/notion-meeting-intelligence,openai,Skills by OpenAI,Prep meetings by pulling Notion context and tailoring agendas,https://officialskills.sh/openai/skills/notion-meeting-intelligence,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-c178532ba255,openai/notion-research-documentation,openai,Skills by OpenAI,Research Notion content and synthesize findings into structured briefs,https://officialskills.sh/openai/skills/notion-research-documentation,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-5716a912b53b,openai/notion-spec-to-implementation,openai,Skills by OpenAI,Convert Notion specs into linked implementation plans and tasks,https://officialskills.sh/openai/skills/notion-spec-to-implementation,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-c0d794297196,openai/openai-docs,openai,Skills by OpenAI,Provide authoritative guidance from OpenAI developer documentation,https://officialskills.sh/openai/skills/openai-docs,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-bb3765920659,openai/pdf,openai,Skills by OpenAI,"Read, create, and review PDFs with layout and visual formatting integrity",https://officialskills.sh/openai/skills/pdf,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-4f5a862d2dd7,openai/playwright,openai,Skills by OpenAI,"Automate real browser interactions for navigation, forms, and scraping",https://officialskills.sh/openai/skills/playwright,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-e00324c9b59f,openai/playwright-interactive,openai,Skills by OpenAI,Persistent browser and Electron interaction via js_repl for iterative UI debugging,https://officialskills.sh/openai/skills/playwright-interactive,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-ae86db2450fc,openai/render-deploy,openai,Skills by OpenAI,Deploy applications to Render's cloud platform using Git-backed services,https://officialskills.sh/openai/skills/render-deploy,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-8b47ed06f62e,openai/screenshot,openai,Skills by OpenAI,"Capture desktop, app windows, or pixel regions across OS platforms",https://officialskills.sh/openai/skills/screenshot,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-77d3439400fd,openai/security-best-practices,openai,Skills by OpenAI,Review code for language-specific security vulnerabilities,https://officialskills.sh/openai/skills/security-best-practices,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-2b5d6220b02b,openai/security-ownership-map,openai,Skills by OpenAI,"Map people-to-file ownership, compute bus factor, and identify risks",https://officialskills.sh/openai/skills/security-ownership-map,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-80c0cb7d0628,openai/security-threat-model,openai,Skills by OpenAI,Generate repo-specific threat models identifying trust boundaries,https://officialskills.sh/openai/skills/security-threat-model,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-4e17059c21e1,openai/sentry,openai,Skills by OpenAI,"Inspect Sentry issues, summarize production errors, and pull health data",https://officialskills.sh/openai/skills/sentry,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-557a60aae326,openai/slides,openai,Skills by OpenAI,Create and edit .pptx presentation decks with PptxGenJS,https://officialskills.sh/openai/skills/slides,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-a1bae0308f37,openai/sora,openai,Skills by OpenAI,"Generate, remix, and manage short video clips via OpenAI's Sora API",https://officialskills.sh/openai/skills/sora,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-d1f178828605,openai/speech,openai,Skills by OpenAI,Generate spoken audio from text using OpenAI's API with built-in voices,https://officialskills.sh/openai/skills/speech,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-b4a0d11281e1,openai/spreadsheet,openai,Skills by OpenAI,"Create, edit, analyze, and visualize spreadsheets with formulas",https://officialskills.sh/openai/skills/spreadsheet,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-9d61bbd66f59,openai/transcribe,openai,Skills by OpenAI,Transcribe audio files to text with optional speaker diarization,https://officialskills.sh/openai/skills/transcribe,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-bf23d6fc5a3d,openai/vercel-deploy,openai,Skills by OpenAI,Deploy applications and websites to Vercel with preview or production options,https://officialskills.sh/openai/skills/vercel-deploy,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-6b898aaf1b2e,openai/winui-app,openai,Skills by OpenAI,Bootstrap and develop modern WinUI 3 desktop apps with C# and Windows App SDK,https://officialskills.sh/openai/skills/winui-app,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-8ed758496aa0,openai/yeet,openai,Skills by OpenAI,"Stage, commit, push code, and open a GitHub pull request via CLI",https://officialskills.sh/openai/skills/yeet,openai/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
